1672423681.2783449,4,0.9946779012680054
1672424003.877561,14,0.9201135039329529
1672424036.387074,15,0.9121162295341492
1672424133.260424,18,0.8929058313369751
1672424165.5047615,19,0.8870487213134766
1672424391.9057672,26,0.8452939987182617
1672424424.2818668,27,0.8392751812934875
1672424844.1879642,40,0.7651991844177246
1672425070.2743983,47,0.7306671142578125
1672425102.6179333,48,0.7260050177574158
1672425134.945241,49,0.7216090559959412
1672425296.219754,54,0.7001281976699829
1672425555.0147855,62,0.6687937378883362
1672425587.3528266,63,0.6647672057151794
1672425684.212388,66,0.6545353531837463
1672425716.5047305,67,0.6509209275245667
1672425813.5410347,70,0.6412623524665833
1672425845.7689567,71,0.6377630829811096
1672426039.6238377,77,0.6190595030784607
1672426200.789239,82,0.6041572093963623
1672426426.8279,89,0.583859920501709
1672426750.1346588,99,0.558008074760437
1672426879.0604234,103,0.5478705763816833
1672427008.188344,107,0.5398973226547241
1672427460.4986317,121,0.5066801905632019
1672427589.6775856,125,0.49857866764068604
1672427621.8984227,126,0.4971981644630432
1672427686.6021466,128,0.49254584312438965
1672427751.51888,130,0.4887615740299225
1672427945.4815545,136,0.4768715798854828
1672428204.3114588,144,0.4613575339317322
1672428268.917794,146,0.45757943391799927
1672428301.201893,147,0.45588377118110657
1672428398.2245607,150,0.4496017098426819
1672428624.666164,157,0.438081830739975
1672428721.2685332,160,0.4328744411468506
1672428785.9680014,162,0.4293365180492401
1672428850.6874228,164,0.42612743377685547
1672429077.514791,171,0.41513073444366455
1672429109.7865996,172,0.413379430770874
1672429271.5130281,177,0.40483173727989197
1672429497.3069637,184,0.3952682614326477
1672429529.5417957,185,0.3945179879665375
1672429723.9419134,191,0.385796457529068
1672429756.1178932,192,0.38411733508110046
1672430111.7297788,203,0.3694562315940857
1672430176.3834555,205,0.36687278747558594
1672430434.8919344,213,0.35689911246299744
1672430499.621423,215,0.35405898094177246
1672430790.3173919,224,0.34308069944381714
1672430951.8537104,229,0.3378320038318634
1672431436.9962847,244,0.3215394616127014
1672431469.2513287,245,0.31967630982398987
1672431889.8818202,258,0.306430846452713
1672431922.143892,259,0.30521538853645325
1672431954.458824,260,0.30429378151893616
1672432310.5219283,271,0.29378992319107056
1672432407.6204858,274,0.29147201776504517
1672432536.6986063,278,0.288251668214798
1672432665.897283,282,0.28401488065719604
1672432762.634409,285,0.2817397713661194
1672432859.8027024,288,0.2788858115673065
1672432924.866674,290,0.2773357927799225
1672433086.362344,295,0.27210476994514465
1672433151.207246,297,0.2706834375858307
1672433183.636161,298,0.26980796456336975
1672433506.5778942,308,0.26185721158981323
1672433636.077914,312,0.25895774364471436
1672433765.22409,316,0.25617626309394836
1672433829.6313684,318,0.25301414728164673
1672433861.9826112,319,0.2521883249282837
1672433959.036874,322,0.2509547770023346
1672434443.2233331,337,0.23984432220458984
1672434701.9434164,345,0.2332959920167923
1672434734.1741424,346,0.23337915539741516
1672435121.8861148,358,0.22499299049377441
1672435316.07238,364,0.22041285037994385
1672435348.5471227,365,0.2205004245042801
1672435380.8811088,366,0.2202880084514618
1672435768.6143992,378,0.2117069959640503
1672436027.478652,386,0.20794785022735596
1672436156.8181603,390,0.20425283908843994
1672436221.4798386,392,0.20266982913017273
1672436383.179029,397,0.20022794604301453
1672436544.9863598,402,0.19729624688625336
1672436609.581071,404,0.1966789960861206
1672436964.8684833,415,0.18971243500709534
1672437158.982955,421,0.1869765818119049
1672437191.2024236,422,0.18625792860984802
1672437643.2428322,436,0.17929483950138092
1672437675.517107,437,0.17850103974342346
1672437740.0763824,439,0.17721259593963623
1672437901.8177342,444,0.1747821867465973
1672437965.993842,446,0.17423602938652039
1672438159.7835767,452,0.1712276041507721
1672438289.3819244,456,0.16932609677314758
1672438451.2955654,461,0.16710834205150604
1672438580.3412561,465,0.16501696407794952
1672438677.4370952,468,0.16448944807052612
1672438742.3276165,470,0.16289019584655762
1672438871.49181,474,0.1612018197774887
1672438903.9133368,475,0.16158649325370789
1672439065.8497908,480,0.15892167389392853
1672439098.2618217,481,0.15846510231494904
1672439292.389863,487,0.1554252803325653
1672439518.6582434,494,0.15304771065711975
1672440035.6642282,510,0.14679424464702606
1672440100.3058143,512,0.14562056958675385
1672440132.6230283,513,0.1454758644104004
1672440165.0089734,514,0.14527800679206848
1672440261.999415,517,0.14400526881217957
1672440326.6328752,519,0.1434819996356964
1672440779.1601021,533,0.13786374032497406
1672440811.6230013,534,0.1382194310426712
1672440876.3407516,536,0.1368112862110138
1672440940.9551353,538,0.13647913932800293
1672441005.5464983,540,0.13609549403190613
1672441134.7943554,544,0.13453561067581177
1672441199.3265371,546,0.13352647423744202
1672441328.3652291,550,0.1322171837091446
1672441393.347283,552,0.13225111365318298
1672441523.0908298,556,0.13093477487564087
1672441716.811553,562,0.12811695039272308
1672441781.3952465,564,0.1289241760969162
1672441910.8185503,568,0.1259731948375702
1672442427.8568158,584,0.12218888849020004
1672442460.0837142,585,0.1208462044596672
1672442557.1011722,588,0.12108960747718811
1672442621.6825416,590,0.11919800192117691
1672442750.6789272,594,0.11882460862398148
1672442815.2528763,596,0.11900707334280014
1672443203.1382055,608,0.11474014073610306
1672443364.9595923,613,0.11406144499778748
1672443397.289236,614,0.11240774393081665
1672443655.810663,622,0.11197125166654587
1672443688.064124,623,0.11018379777669907
1672443849.4810998,628,0.11018721014261246
1672443881.7508452,629,0.10939859598875046
1672444010.7329535,633,0.10808325558900833
1672444139.9071946,637,0.10755070298910141
1672444333.7742636,643,0.10621000081300735
1672444366.1766386,644,0.10553891956806183
1672444528.1740181,649,0.1046992838382721
1672444592.6575248,651,0.10498848557472229
1672444818.8818464,658,0.10302364826202393
1672444883.6463408,660,0.10186120122671127
1672445110.1822977,667,0.10140960663557053
1672445368.4477253,675,0.09877181798219681
1672445400.9005713,676,0.09909496456384659
1672445660.320429,684,0.09723617136478424
1672445918.747094,692,0.09525655955076218
1672445983.1970081,694,0.09480135887861252
1672446500.7046287,710,0.09145751595497131
1672446856.7990508,721,0.08966799825429916
1672446921.654613,723,0.089275062084198
1672446986.1251912,725,0.08912200480699539
1672447018.2912807,726,0.08840586245059967
1672447083.0620916,728,0.08854080736637115
1672447115.490606,729,0.08873512595891953
1672447180.0577812,731,0.08680642396211624
1672447212.3438256,732,0.08794660866260529
1672447244.5443833,733,0.08746273815631866
1672447406.2917013,738,0.08656760305166245
1672447600.3521008,744,0.08582152426242828
1672448247.095171,764,0.08288756012916565
1672448505.6447167,772,0.0817795842885971
1672448602.2787118,775,0.07993189990520477
1672448634.4618366,776,0.08030910044908524
1672448699.0545282,778,0.07994940876960754
1672448763.861686,780,0.07939956337213516
1672448828.2366986,782,0.07920513302087784
1672449022.1883092,788,0.07809633761644363
1672449539.3257396,804,0.07565082609653473
1672449571.6413636,805,0.0757497176527977
1672449636.1170292,807,0.0754561722278595
1672449733.0589147,810,0.07504168152809143
1672449991.602126,818,0.07419151067733765
1672450023.9554484,819,0.0740145668387413
1672450314.4511456,828,0.0719924345612526
1672450443.7529778,832,0.07145646214485168
1672450701.7862122,840,0.07059190422296524
1672450798.5904856,843,0.0701887458562851
1672450863.4123821,845,0.07156992703676224
1672451251.1757424,857,0.06892459839582443
1672451412.570949,862,0.06873536109924316
1672451541.7778146,866,0.06727075576782227
1672451703.2295709,871,0.06723897159099579
1672452123.8039384,884,0.06475715339183807
1672452188.7796106,886,0.06612791121006012
1672452382.7418127,892,0.06515201181173325
1672452479.6969063,895,0.06423616409301758
1672452544.3743746,897,0.06438739597797394
1672452673.7921703,901,0.06329581141471863
1672452706.0506897,902,0.06337612867355347
1672452900.1498358,908,0.06299241632223129
1672453547.093325,928,0.06102241575717926
1672453611.5958693,930,0.06021417677402496
1672453676.240673,932,0.059720758348703384
1672453998.878541,942,0.05945081636309624
1672454225.2502563,949,0.058010876178741455
1672454419.1697626,955,0.05790594592690468
1672454678.2555847,963,0.05781818553805351
1672455195.7798839,979,0.055358950048685074
1672455292.637547,982,0.05567292496562004
1672455422.0894644,986,0.05525794252753258
1672455616.0251374,992,0.054185617715120316
1672455680.7476597,994,0.05451216921210289
1672455842.5814886,999,0.05386915057897568
1672455939.5730195,1002,0.05366683378815651
1672456004.1606019,1004,0.05338050052523613
1672456360.1633625,1015,0.05275299772620201
1672456586.5417008,1022,0.051505666226148605
1672456716.0039513,1026,0.052014850080013275
1672456780.8469713,1028,0.05099426582455635
1672457039.7121816,1036,0.05122233182191849
1672457072.095263,1037,0.049929309636354446
1672457687.4791667,1056,0.049448005855083466
1672457816.9464405,1060,0.0493948794901371
1672458140.5554965,1070,0.04815995693206787
1672458172.7818573,1071,0.04879697039723396
